PeakID (cmd=annotatePeaks.pl /mnt/beegfs/home/s430452/epigenetics/results/s10_dif_summits/master_summits_down.bed hg38 -size 200,200)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
master_peak_1309	chr5	29942512	29942512	+	4.29661	NA	Intergenic	Intergenic	61952	NR_134264	105374704	Hs.151157	NR_134264		LOC105374704	-	uncharacterized LOC105374704	ncRNA
master_peak_5473	chr5	126404348	126404348	+	4.21116	NA	intron (NM_001146319, intron 1 of 13)	intron (NM_001146319, intron 1 of 13)	-18798	NM_001146321	65983	Hs.363558	NM_023927	ENSG00000155324	GRAMD2B	GRAMD3|NS3TP2	GRAM domain containing 2B	protein-coding
master_peak_448	chr5	8598296	8598296	+	4.16874	NA	Intergenic	MER49|LTR|ERV1	137371	NR_039663	100616142		NR_039663	ENSG00000284000	MIR4458	mir-4458	microRNA 4458	ncRNA
master_peak_7226	chr5	155953646	155953646	+	4.15387	NA	Intergenic	Intergenic	-373111	NM_000337	6444	Hs.387207	NM_000337	ENSG00000170624	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	sarcoglycan delta	protein-coding
master_peak_865	chr5	15241574	15241574	+	4.14425	NA	intron (NR_109944, intron 2 of 2)	MER44B|DNA|TcMar-Tigger	24986	NR_109944	101929454	Hs.453273	NR_109944		LINC02149	-	long intergenic non-protein coding RNA 2149	ncRNA
master_peak_213	chr5	2538454	2538454	+	4.12356	NA	Intergenic	Intergenic	-174137	NR_145480	101234261		NR_145480	ENSG00000281560	LSINCT5	-	long stress-induced non-coding transcript 5	ncRNA
master_peak_523	chr5	9716439	9716439	+	4.09193	NA	intron (NR_027112, intron 5 of 12)	MER61A|LTR|ERV1	-86088	NM_019599	50834	Hs.567492	NM_019599	ENSG00000169777	TAS2R1	T2R1|TRB7	taste 2 receptor member 1	protein-coding
master_peak_702	chr5	12834213	12834213	+	4.04502	NA	Intergenic	AluSz|SINE|Alu	166354	NR_039659	100616234		NR_039659	ENSG00000283468	MIR4454	-	microRNA 4454	ncRNA
master_peak_425	chr5	8227457	8227457	+	4.04476	NA	Intergenic	MER51B|LTR|ERV1	230107	NR_039984	729506	Hs.566412	NR_039984	ENSG00000245729	LINC02226	-	long intergenic non-protein coding RNA 2226	ncRNA
master_peak_3882	chr5	88204600	88204600	+	3.99127	NA	intron (NM_001349403, intron 7 of 10)	intron (NM_001349403, intron 7 of 10)	64245	NM_001289007	153396	Hs.379972	NM_153354	ENSG00000164180	TMEM161B	FLB3342|PRO1313	transmembrane protein 161B	protein-coding
master_peak_7535	chr5	162323938	162323938	+	3.99127	NA	Intergenic	Intergenic	256296	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_421	chr5	8080992	8080992	+	3.96665	NA	Intergenic	Intergenic	211844	NR_157168	4552	Hs.481551	NM_002454	ENSG00000124275	MTRR	MSR|cblE	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	protein-coding
master_peak_909	chr5	16205557	16205557	+	3.92453	NA	Intergenic	L1MEg1|LINE|L1	25316	NR_149044	401176	Hs.369777	NR_149044		LOC401176	-	uncharacterized LOC401176	ncRNA
master_peak_874	chr5	15511450	15511450	+	3.92197	NA	intron (NM_001278317, intron 1 of 3)	intron (NM_001278317, intron 1 of 3)	10012	NM_001278317	23194	Hs.433057	NM_012304	ENSG00000183580	FBXL7	FBL6|FBL7	F-box and leucine rich repeat protein 7	protein-coding
master_peak_1051	chr5	18653735	18653735	+	3.91158	NA	Intergenic	L1MA3|LINE|L1	846461	NR_134287	646241	Hs.407197	NR_134286		LINC02223	-	long intergenic non-protein coding RNA 2223	ncRNA
master_peak_7590	chr5	163615243	163615243	+	3.89049	NA	Intergenic	Intergenic	109624	NM_013283	27430	Hs.54642	NM_013283	ENSG00000038274	MAT2B	MAT-II|MATIIbeta|Nbla02999|SDR23E1|TGR	methionine adenosyltransferase 2B	protein-coding
master_peak_396	chr5	7705652	7705652	+	3.8337	NA	intron (NM_020546, intron 7 of 24)	intron (NM_020546, intron 7 of 24)	145481	NM_001089584	134121	Hs.709979	NM_001089584	ENSG00000215217	C5orf49	-	chromosome 5 open reading frame 49	protein-coding
master_peak_2980	chr5	68141833	68141833	+	3.73382	NA	Intergenic	MER57E1|LTR|ERV1	-48043	NR_105003	102467655	Hs.544102	NR_105003	ENSG00000253787	LINC02219	-	long intergenic non-protein coding RNA 2219	ncRNA
master_peak_384	chr5	6966632	6966632	+	3.73236	NA	Intergenic	L1PA2|LINE|L1	-138711	NR_036242	100422999		NR_036242	ENSG00000283420	MIR4278	-	microRNA 4278	ncRNA
master_peak_430	chr5	8306820	8306820	+	3.70739	NA	Intergenic	L1P3b|LINE|L1	150744	NR_039984	729506	Hs.566412	NR_039984	ENSG00000245729	LINC02226	-	long intergenic non-protein coding RNA 2226	ncRNA
master_peak_1328	chr5	30706056	30706056	+	3.67792	NA	Intergenic	L1MA3|LINE|L1	-487630	NM_004932	1004	Hs.124776	NM_004932	ENSG00000113361	CDH6	CAD6|KCAD	cadherin 6	protein-coding
master_peak_247	chr5	4311225	4311225	+	3.66218	NA	Intergenic	Intergenic	-462256	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_386	chr5	7069018	7069018	+	3.64949	NA	Intergenic	MER51B|LTR|ERV1	200336	NR_039659	100616234		NR_039659	ENSG00000283468	MIR4454	-	microRNA 4454	ncRNA
master_peak_674	chr5	12231931	12231931	+	3.51992	NA	Intergenic	Intergenic	-327485	NM_001288717	1501	Hs.314543	NM_001332	ENSG00000169862	CTNND2	GT24|NPRAP	catenin delta 2	protein-coding
master_peak_527	chr5	9820892	9820892	+	3.50348	NA	intron (NR_027112, intron 4 of 12)	L1M6|LINE|L1	-33485	NR_147004	105374648	Hs.158853	NR_147004		LINC02221	-	long intergenic non-protein coding RNA 2221	ncRNA
master_peak_5606	chr5	128709185	128709185	+	3.43583	NA	Intergenic	Intergenic	-170940	NM_001999	2201	Hs.519294	NM_001999	ENSG00000138829	FBN2	CCA|DA9|EOMD	fibrillin 2	protein-coding
master_peak_4843	chr5	110900207	110900207	+	3.35851	NA	Intergenic	L1M2|LINE|L1	161200	NM_001303249	91137	Hs.75639	NM_138773	ENSG00000164209	SLC25A46	HMSN6B	solute carrier family 25 member 46	protein-coding
master_peak_391	chr5	7373355	7373355	+	3.3138	NA	Intergenic	AluSc8|SINE|Alu	-22783	NM_020546	108	Hs.481545	NM_020546	ENSG00000078295	ADCY2	AC2|HBAC2	adenylate cyclase 2	protein-coding
master_peak_6765	chr5	148146329	148146329	+	3.30817	NA	Intergenic	MSTB1|LTR|ERVL-MaLR	-22217	NM_001001325	408187	Hs.553815	NM_001001325	ENSG00000196800	SPINK14	SPINK5L2	serine peptidase inhibitor, Kazal type 14 (putative)	protein-coding
master_peak_528	chr5	9830028	9830028	+	3.20278	NA	intron (NR_027112, intron 4 of 12)	intron (NR_027112, intron 4 of 12)	-24349	NR_147004	105374648	Hs.158853	NR_147004		LINC02221	-	long intergenic non-protein coding RNA 2221	ncRNA
master_peak_2757	chr5	63240562	63240562	+	3.01399	NA	Intergenic	L1M4a2|LINE|L1	661743	NM_181506	100130733	Hs.721348	NM_181506	ENSG00000186105	LRRC70	SLRN	leucine rich repeat containing 70	protein-coding
master_peak_7480	chr5	160583972	160583972	+	2.95075	NA	intron (NM_001366652, intron 23 of 24)	L1PA7|LINE|L1	98620	NR_029701	406938		NR_029701	ENSG00000283733	MIR146A	MIRN146|MIRN146A|miR-146a|miRNA146A	microRNA 146a	ncRNA
master_peak_5302	chr5	122612385	122612385	+	2.95075	NA	Intergenic	AluSz|SINE|Alu	-27785	NR_134281	101927357	Hs.639856	NR_134281		LOC101927357	-	uncharacterized LOC101927357	ncRNA
master_peak_6772	chr5	148306676	148306676	+	2.88492	NA	intron (NR_105057, intron 3 of 4)	intron (NR_105057, intron 3 of 4)	-5747	NM_032566	84651	Hs.244569	NM_032566	ENSG00000145879	SPINK7	ECG2|ECRG2	serine peptidase inhibitor, Kazal type 7 (putative)	protein-coding
master_peak_7492	chr5	160968737	160968737	+	2.86007	NA	Intergenic	Intergenic	-30111	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_803	chr5	14388384	14388384	+	2.76504	NA	intron (NM_007118, intron 23 of 56)	MER20|DNA|hAT-Charlie	-75599	NR_145815	109623458		NR_145815		SNORD170	-	small nucleolar RNA, C/D box 170	snoRNA
master_peak_644	chr5	11484139	11484139	+	2.75826	NA	intron (NM_001288715, intron 2 of 20)	intron (NM_001288715, intron 2 of 20)	104778	NM_001288716	1501	Hs.314543	NM_001332	ENSG00000169862	CTNND2	GT24|NPRAP	catenin delta 2	protein-coding
master_peak_754	chr5	13875065	13875065	+	2.72347	NA	intron (NM_001369, intron 22 of 78)	intron (NM_001369, intron 22 of 78)	69415	NM_001369	1767	Hs.212360	NM_001369	ENSG00000039139	DNAH5	CILD3|DNAHC5|HL1|KTGNR|PCD	dynein axonemal heavy chain 5	protein-coding
master_peak_7508	chr5	161380959	161380959	+	2.69577	NA	intron (NM_000813, intron 6 of 9)	intron (NM_000813, intron 6 of 9)	167165	NM_021911	2561	Hs.303527	NM_000813	ENSG00000145864	GABRB2	ICEE2	gamma-aminobutyric acid type A receptor beta2 subunit	protein-coding
master_peak_254	chr5	4416747	4416747	+	2.65475	NA	Intergenic	Intergenic	-356734	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_6389	chr5	141763272	141763272	+	2.57395	NA	Intergenic	Intergenic	-81042	NM_022481	64411	Hs.726187	NM_022481	ENSG00000120318	ARAP3	CENTD3|DRAG1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	protein-coding
master_peak_2960	chr5	67658853	67658853	+	2.42076	NA	Intergenic	Intergenic	-12064	NR_147169	105379006		NR_147169	ENSG00000249736	LINC02242	-	long intergenic non-protein coding RNA 2242	ncRNA
master_peak_7501	chr5	161115850	161115850	+	2.42076	NA	Intergenic	FAM|SINE|Alu	-177224	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_1899	chr5	41128478	41128478	+	2.38824	NA	Intergenic	Intergenic	-57136	NM_173489	133558	Hs.97714	NM_173489	ENSG00000171495	MROH2B	HEATR7B2|SPIF	maestro heat like repeat family member 2B	protein-coding
master_peak_7537	chr5	162363504	162363504	+	2.33314	NA	Intergenic	MLT1J2|LTR|ERVL-MaLR	295862	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_7503	chr5	161193067	161193067	+	2.27945	NA	Intergenic	MLT2B4|LTR|ERVL	-254441	NR_151858	285629	Hs.554279	NR_027111	ENSG00000253417	LINC02159	-	long intergenic non-protein coding RNA 2159	ncRNA
master_peak_7540	chr5	162408709	162408709	+	2.18642	NA	Intergenic	AluSp|SINE|Alu	341067	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_7639	chr5	165157640	165157640	+	2.17121	NA	Intergenic	Intergenic	687361	NR_105065	102546299	Hs.437730	NR_105065	ENSG00000241956	LOC102546299	-	uncharacterized LOC102546299	ncRNA
master_peak_7515	chr5	161648081	161648081	+	2.1529	NA	Intergenic	L1MC1|LINE|L1	-37640	NM_000811	2559	Hs.90791	NM_000811	ENSG00000145863	GABRA6	-	gamma-aminobutyric acid type A receptor alpha6 subunit	protein-coding
master_peak_4514	chr5	101903851	101903851	+	2.11884	NA	Intergenic	LTR16B1|LTR|ERVL	392433	NM_180991	353189	Hs.127648	NM_180991	ENSG00000173930	SLCO4C1	OATP-H|OATP-M1|OATP4C1|OATPX|PRO2176|SLC21A20	solute carrier organic anion transporter family member 4C1	protein-coding
master_peak_7527	chr5	162113882	162113882	+	2.11884	NA	intron (NM_198904, intron 6 of 9)	intron (NM_198904, intron 6 of 9)	46240	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_2701	chr5	61861207	61861207	+	2.03329	NA	Intergenic	Intergenic	-125509	NR_105000	100506526	Hs.662277	NR_105000		C5orf64-AS1	-	C5orf64 antisense RNA 1	ncRNA
master_peak_6759	chr5	147967177	147967177	+	1.97711	NA	Intergenic	Intergenic	-60639	NM_206966	389336	Hs.660038	NM_206966	ENSG00000178776	C5orf46	SSSP1	chromosome 5 open reading frame 46	protein-coding
master_peak_255	chr5	4453834	4453834	+	1.96794	NA	Intergenic	Intergenic	-319647	NR_104619	101929153	Hs.385526	NR_104619	ENSG00000249521	LINC02114	-	long intergenic non-protein coding RNA 2114	ncRNA
master_peak_212	chr5	2511705	2511705	+	1.92198	NA	Intergenic	Intergenic	-199504	NR_104616	100506858	Hs.445071	NR_104616		LOC100506858	-	uncharacterized LOC100506858	ncRNA
master_peak_7530	chr5	162199031	162199031	+	1.91612	NA	Intergenic	Intergenic	131389	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_7547	chr5	162531839	162531839	+	1.89182	NA	Intergenic	L1M4b|LINE|L1	464197	NM_000816	2566	Hs.7195	NM_000816	ENSG00000113327	GABRG2	CAE2|ECA2|EIEE74|FEB8|GEFSP3	gamma-aminobutyric acid type A receptor gamma2 subunit	protein-coding
master_peak_4834	chr5	110651727	110651727	+	1.62499	NA	intron (NM_001039763, intron 2 of 13)	L2a|LINE|L2	74944	NM_001039763	642987	Hs.729154	NM_001039763	ENSG00000186952	TMEM232	-	transmembrane protein 232	protein-coding
master_peak_215	chr5	2817759	2817759	+	1.605	NA	Intergenic	Intergenic	65628	NM_178569	153571	Hs.148486	NM_178569	ENSG00000186493	C5orf38	CEI|IRX2NB	chromosome 5 open reading frame 38	protein-coding
master_peak_4138	chr5	93604447	93604447	+	1.39729	NA	Intergenic	CpG	16341	NR_031754	100313887		NR_031754	ENSG00000284336	MIR2277	mir-2277	microRNA 2277	ncRNA
